route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
18150.,198,,IC 823 RIPPL-RÓNAI,,2,,,
18172.,198,,9608 HELIKON,,2,,,
18175.,198,,18219 ,,2,,,
18176.,198,,Sz 38342 ,,2,,,
18177.,198,,Sz 38348 ,,2,,,
18178.,198,,Sz 8840 ,,2,,,
18179.,198,,Sz 18852 ,,2,,,
18181.,198,,Sz 8848 ,,2,,,
18182.,198,,8808 ,,2,,,
18183.,198,,Sz 8846 ,,2,,,
18184.,198,,Sz 18846 ,,2,,,
18185.,198,,Sz 8830 ,,2,,,
18186.,198,,Sz 8836 ,,2,,,
18187.,198,,Sz 18842 ,,2,,,
18192.,198,,18210 ,,2,,,
18193.,198,,8216 ,,2,,,
18194.,198,,B 8216 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18194.1,198,,8216 ,,2,,,
18195.,198,,B 8226 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18195.1,198,,8226 ,,2,,,
18196.,198,,18210 ,,2,,,
18197.,198,,8226 ,,2,,,
18213.,198,,9604 HELIKON,,2,,,
18214.,198,,9694 HELIKON,,2,,,
18215.,198,,9606 HELIKON,,2,,,
18216.,198,,9690 HELIKON,,2,,,
18217.,198,,9696 HELIKON,,2,,,
18218.,198,,9694 HELIKON,,2,,,
18218.1,198,,B 9694 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18219.,198,,9690 HELIKON,,2,,,
18219.1,198,,B 9690 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18220.,198,,9604 HELIKON,,2,,,
18220.1,198,,B 9604 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18221.,198,,9606 HELIKON,,2,,,
18221.1,198,,B 9606 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18222.,198,,9696 HELIKON,,2,,,
18222.1,198,,B 9696 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18231.,198,,Sz 38344 ,,2,,,
18232.,198,,Sz 38346 ,,2,,,
18233.,198,,Sz 38346 ,,2,,,
18234.,198,,Sz 38344 ,,2,,,
18236.,198,,Sz 38310 ,,2,,,
18237.,198,,Sz 38310 ,,2,,,
18238.,198,,Sz 38314 ,,2,,,
18239.,198,,Sz 38316 ,,2,,,
1824.,198,,9600 HELIKON,,2,,,
18240.,198,,Sz 38350 ,,2,,,
18243.,198,,VESz 8284 ,,2,,,
1825.,198,,9600 HELIKON,,2,,,
1825.1,198,,B 9600 HELIKON,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18251.,198,,Sz 38318 ,,2,,,
18253.,198,,Sz 38339 ,,2,,,
18254.,198,,VESz 6040 ,,2,,,
18266.,198,,Sz 36966 ,,2,,,
18267.,198,,Sz 36952 ,,2,,,
18269.,198,,Sz 36956 ,,2,,,
18270.,198,,Sz 36954 ,,2,,,
18272.,198,,B 36912 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18273.,198,,B 36916 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18274.,198,,B 36954 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18275.,198,,B 36966 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18283.,198,,15403 SAJÓ,,2,,,
18286.,198,,15403 SAJÓ,,2,,,
18287.,198,,15403 SAJÓ,,2,,,
18289.,198,,7805 ,,2,,,
18289.1,198,,B 7805 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18289.2,198,,7805 ,,2,,,
18290.,198,,7895 ,,2,,,
18290.1,198,,B 7895 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18290.2,198,,7895 ,,2,,,
18291.,198,,7803 ,,2,,,
18291.1,198,,B 7803 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18291.2,198,,7803 ,,2,,,
18292.,198,,7893 ,,2,,,
18292.1,198,,B 7893 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18292.2,198,,7893 ,,2,,,
18293.,198,,7801 ,,2,,,
18293.1,198,,B 7801 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18293.2,198,,7801 ,,2,,,
18302.,198,,7801 ,,2,,,
18304.,198,,7893 ,,2,,,
18306.,198,,7803 ,,2,,,
18307.,198,,7805 ,,2,,,
18308.,198,,7897 ,,2,,,
18309.,198,,7809 ,,2,,,
18310.,198,,7895 ,,2,,,
18311.,198,,7807 ,,2,,,
18312.,198,,7807 ,,2,,,
18312.1,198,,B 7807 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18312.2,198,,7807 ,,2,,,
18329.,198,,7809 ,,2,,,
18329.1,198,,B 7809 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18329.2,198,,7809 ,,2,,,
1833.,198,,VESz 8550 ,,2,,,
18330.,198,,7897 ,,2,,,
18330.1,198,,B 7897 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18330.2,198,,7897 ,,2,,,
1834.,198,,VESz 8560 ,,2,,,
18354.,198,,7039 ,,2,,,
18355.,198,,7039 ,,2,,,
18357.,198,,7049 ,,2,,,
18360.,198,S21,,,2,,00AFF0,FFFFFF
18361.,198,S21,,,2,,00AFF0,FFFFFF
18362.,198,S21,,,2,,00AFF0,FFFFFF
18363.,198,S21,,,2,,00AFF0,FFFFFF
18363.1,198,S21,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18363.2,198,S21,,,2,,00AFF0,FFFFFF
18364.,198,S21,,,2,,00AFF0,FFFFFF
18364.1,198,S21,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18364.2,198,S21,,,2,,00AFF0,FFFFFF
18365.,198,S21,,,2,,00AFF0,FFFFFF
18365.1,198,S21,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18365.2,198,S21,,,2,,00AFF0,FFFFFF
1837.,198,,1786 ARANYHÍD,,2,,,
18372.,198,,7029 ,,2,,,
18373.,198,,7029 ,,2,,,
18374.,198,,7029 ,,2,,,
18375.,198,,7029 ,,2,,,
1838.,198,,1786 ARANYHÍD,,2,,,
18383.,198,,7049 ,,2,,,
18384.,198,,7049 ,,2,,,
18385.,198,,7039 ,,2,,,
18386.,198,S210,,,2,,00AFF0,FFFFFF
18387.,198,S210,,,2,,00AFF0,FFFFFF
18388.,198,S210,,,2,,00AFF0,FFFFFF
18389.,198,S210,,,2,,00AFF0,FFFFFF
1839.,198,,1786 ARANYHÍD,,2,,,
18390.,198,S210,,,2,,00AFF0,FFFFFF
18391.,198,S210,,,2,,00AFF0,FFFFFF
18392.,198,S210,,,2,,00AFF0,FFFFFF
18393.,198,S210,,,2,,00AFF0,FFFFFF
18394.,198,S210,,,2,,00AFF0,FFFFFF
18395.,198,S210,,,2,,00AFF0,FFFFFF
18396.,198,S210,,,2,,00AFF0,FFFFFF
18397.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18398.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18399.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
1840.,198,,1786 ARANYHÍD,,2,,,
18400.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18401.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18402.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18403.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18404.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18405.,198,,B 7038 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18408.,198,,7038 ,,2,,,
18409.,198,,7038 ,,2,,,
1841.,198,,1786 ARANYHÍD,,2,,,
18414.,198,,7801 ,,2,,,
18414.1,198,,B 7801 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18415.,198,,7803 ,,2,,,
18415.1,198,,B 7803 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18416.,198,,7895 ,,2,,,
18416.1,198,,B 7895 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18417.,198,,7805 ,,2,,,
18417.1,198,,B 7805 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18418.,198,,7897 ,,2,,,
18418.1,198,,B 7897 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18419.,198,,7807 ,,2,,,
18419.1,198,,B 7807 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18420.,198,,7809 ,,2,,,
18420.1,198,,B 7809 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18421.,198,,7893 ,,2,,,
18421.1,198,,B 7893 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18422.,198,S21,,,2,,00AFF0,FFFFFF
18422.1,198,S21,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18423.,198,S21,,,2,,00AFF0,FFFFFF
18423.1,198,S21,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18424.,198,S21,,,2,,00AFF0,FFFFFF
18424.1,198,S21,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18425.,198,,7895 ,,2,,,
18426.,198,,7809 ,,2,,,
18427.,198,,7897 ,,2,,,
18428.,198,,7805 ,,2,,,
18429.,198,,7803 ,,2,,,
1843.,198,,Sz 9648 ,,2,,,
18430.,198,,7893 ,,2,,,
18431.,198,,7801 ,,2,,,
18432.,198,,7807 ,,2,,,
18433.,198,S210,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18435.,198,S210,,,2,,00AFF0,FFFFFF
18436.,198,S220,,,2,,00AFF0,FFFFFF
18438.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18439.,198,,7010 ,,2,,,
18442.,198,S225,,,2,,00AFF0,FFFFFF
18444.,198,S225,,,2,,00AFF0,FFFFFF
18461.,198,S225,,,2,,00AFF0,FFFFFF
18462.,198,S225,,,2,,00AFF0,FFFFFF
18464.,198,S225,,,2,,00AFF0,FFFFFF
18465.,198,S225,,,2,,00AFF0,FFFFFF
18467.,198,S225,,,2,,00AFF0,FFFFFF
18469.,198,S225,,,2,,00AFF0,FFFFFF
18471.,198,S220,,,2,,00AFF0,FFFFFF
18473.,198,S220,,,2,,00AFF0,FFFFFF
18474.,198,S220,,,2,,00AFF0,FFFFFF
18475.,198,S220,,,2,,00AFF0,FFFFFF
18476.,198,S220,,,2,,00AFF0,FFFFFF
18477.,198,S220,,,2,,00AFF0,FFFFFF
18478.,198,S220,,,2,,00AFF0,FFFFFF
18479.,198,S220,,,2,,00AFF0,FFFFFF
1848.,198,,15503 TISZA-TÓ,,2,,,
18480.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18480.1,198,S220,,,2,,00AFF0,FFFFFF
18481.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18481.1,198,S220,,,2,,00AFF0,FFFFFF
18482.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18482.1,198,S220,,,2,,00AFF0,FFFFFF
18483.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18483.1,198,S220,,,2,,00AFF0,FFFFFF
18484.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18484.1,198,S220,,,2,,00AFF0,FFFFFF
18485.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18485.1,198,S220,,,2,,00AFF0,FFFFFF
18486.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18486.1,198,S220,,,2,,00AFF0,FFFFFF
18487.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18487.1,198,S220,,,2,,00AFF0,FFFFFF
18490.,198,S210,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18491.,198,S210,,,2,,00AFF0,FFFFFF
18501.,198,,IC 867 BALATON,,2,,,
18502.,198,,IC 865 BALATON,,2,,,
18503.,198,,IC 875 BALATON,,2,,,
18504.,198,,IC 863 BALATON,,2,,,
18505.,198,,IC 873 BALATON,,2,,,
18506.,198,,IC 861 BALATON,,2,,,
18507.,198,,IC 871 BALATON,,2,,,
18532.,198,S34,BAGOLYVONAT,,2,,00AFF0,FFFFFF
18533.,198,S34,BAGOLYVONAT,,2,,00AFF0,FFFFFF
18534.,198,S34,BAGOLYVONAT,,2,,00AFF0,FFFFFF
18535.,198,S34,BAGOLYVONAT,,2,,00AFF0,FFFFFF
18537.,198,,8609 ,,2,,,
18538.,198,,8609 ,,2,,,
18539.,198,,IC 865 BALATON,,2,,,
18541.,198,,IC 875 BALATON,,2,,,
18543.,198,,IC 863 BALATON,,2,,,
18545.,198,,IC 873 BALATON,,2,,,
18547.,198,,IC 861 BALATON,,2,,,
18549.,198,,IC 871 BALATON,,2,,,
1857.,198,,B 15503 TISZA-TÓ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
1857.1,198,,15503 TISZA-TÓ,,2,,,
1863.,198,,15503 TISZA-TÓ,,2,,,
1864.,198,,15503 TISZA-TÓ,,2,,,
1865.,198,,15503 TISZA-TÓ,,2,,,
18659.,198,,8609 DÉLI <- PARTI,,2,,,
1866.,198,,15503 TISZA-TÓ,,2,,,
18663.,198,,IC 867 BALATON,,2,,,
18665.,198,,IC 877 BALATON,,2,,,
18667.,198,,IC 877 BALATON,,2,,,
1867.,198,,15503 TISZA-TÓ,,2,,,
18689.,198,,IC 867 BALATON,,2,,,
18690.,198,,IC 877 BALATON,,2,,,
18691.,198,,IC 865 BALATON,,2,,,
18692.,198,,IC 875 BALATON,,2,,,
18693.,198,,IC 863 BALATON,,2,,,
18694.,198,,IC 873 BALATON,,2,,,
18695.,198,,IC 861 BALATON,,2,,,
18696.,198,,IC 871 BALATON,,2,,,
1871.,198,,B 6659 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
1872.,198,,B 6659 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18739.,198,,Sz 19638 ,,2,,,
1874.,198,,Sz 16633 ,,2,,,
18742.,198,,Sz 9630 ,,2,,,
18744.,198,,Sz 9630 ,,2,,,
18748.,198,,19608 TANÚHEGY,,2,,,
18748.1,198,,B 19608 TANÚHEGY,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18749.,198,,19608 TANÚHEGY,,2,,,
18750.,198,,19608 TANÚHEGY,,2,,,
18762.,198,,18803 FENYVES,,2,,,
18762.1,198,,B 18803 FENYVES,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18766.,198,,18803 FENYVES,,2,,,
18800.,198,,19606 LESENCE,,2,,,
18801.,198,,19606 LESENCE,,2,,,
18804.,198,,19606 LESENCE,,2,,,
18806.,198,,Sz 19624 ,,2,,,
18807.,198,,Sz 19620 BAGOLYVONAT,,2,,,
18808.,198,,Sz 9616 ,,2,,,
18814.,198,,Sz 19614 ,,2,,,
18815.,198,,Sz 9626 ,,2,,,
18816.,198,,Sz 9618 ,,2,,,
18817.,198,,Sz 19610 BAGOLYVONAT,,2,,,
18823.,198,,Sz 9614 ,,2,,,
18824.,198,,Sz 9616 ,,2,,,
18825.,198,,Sz 9626 ,,2,,,
18826.,198,,Sz 9618 ,,2,,,
18827.,198,,Sz 19650 BAGOLYVONAT,,2,,,
18828.,198,,Sz 19622 ,,2,,,
1883.,198,,Sz 6612 ,,2,,,
18835.,198,,Sz 9612 ,,2,,,
18838.,198,,Sz 19640 ,,2,,,
18839.,198,,Sz 9612 ,,2,,,
1884.,198,,Sz 6612 ,,2,,,
18849.,198,,VESz 7546 ,,2,,,
1885.,198,,Sz 6612 ,,2,,,
18854.,198,,VESz 7544 ,,2,,,
18856.,198,,Sz 37030 ,,2,,,
18857.,198,,Sz 37038 ,,2,,,
1886.,198,,Sz 6612 ,,2,,,
18870.,198,,EC 140 HORTOBÁGY,,2,,,
18908.,198,,EC 140 HORTOBÁGY,,2,,,
18912.,198,,EC 140 HORTOBÁGY,,2,,,
18914.,198,,EC 140 HORTOBÁGY,,2,,,
18915.,198,,EC 140 HORTOBÁGY,,2,,,
18917.,198,,Sz 38345 ,,2,,,
18918.,198,,Sz 38345 ,,2,,,
18921.,198,,Sz 38343 ,,2,,,
18922.,198,,Sz 38343 ,,2,,,
18923.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18924.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18925.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18926.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18927.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18928.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18929.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18930.,198,S220,,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18931.,198,,Sz 36519 ,,2,,,
18934.,198,,Sz 36512 ,,2,,,
18937.,198,,Sz 36564 ,,2,,,
18938.,198,,Sz 36514 ,,2,,,
18940.,198,,B 47020 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18941.,198,,B 40718 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18942.,198,,B 40702 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18943.,198,,B 40712 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18944.,198,,B 40722 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18945.,198,,B 40732 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18946.,198,,B 40704 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18947.,198,,B 40714 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18948.,198,,B 40724 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18949.,198,,B 40734 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18950.,198,,B 40706 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18951.,198,,B 40716 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18952.,198,,B 40708 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18953.,198,,B 40736 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18954.,198,,B 40726 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18955.,198,,B 40700 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18956.,198,,7823 ,,2,,,
18957.,198,,7811 ,,2,,,
18958.,198,,7813 ,,2,,,
18959.,198,,7817 ,,2,,,
18968.,198,,7817 ,,2,,,
18968.1,198,,B 7817 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18968.2,198,,7817 ,,2,,,
18969.,198,,7813 ,,2,,,
18969.1,198,,B 7813 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18969.2,198,,7813 ,,2,,,
1897.,198,,B 47037 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18970.,198,,7823 ,,2,,,
18970.1,198,,B 7823 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18970.2,198,,7823 ,,2,,,
18971.,198,,7811 ,,2,,,
18971.1,198,,B 7811 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18971.2,198,,7811 ,,2,,,
18975.,198,,7026 ,,2,,,
18977.,198,,VESz 32614 ,,2,,,
18979.,198,,VESz 32610 ,,2,,,
1898.,198,,B 47027 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18981.,198,,VESz 32626 ,,2,,,
18983.,198,,VESz 32612 ,,2,,,
18986.,198,,VESz 32616 ,,2,,,
1899.,198,,B 47035 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18994.,198,,7019 ,,2,,,
18995.,198,,7019 ,,2,,,
18997.,198,,7813 ,,2,,,
18997.1,198,,B 7813 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18998.,198,,7823 ,,2,,,
18998.1,198,,B 7823 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
18999.,198,,7811 ,,2,,,
18999.1,198,,B 7811 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
1900.,198,,B 47025 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19002.,198,,7817 ,,2,,,
19002.1,198,,B 7817 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19003.,198,,17813 ,,2,,,
19006.,198,,Sz 37216 ,,2,,,
19007.,198,,Sz 37216 ,,2,,,
19007.1,198,,B 37216 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19008.,198,,Sz 37226 ,,2,,,
19008.1,198,,B 37226 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19009.,198,,7817 ,,2,,,
1901.,198,,B 47045 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19010.,198,,7819 ,,2,,,
19011.,198,,7811 ,,2,,,
19012.,198,,7823 ,,2,,,
19013.,198,,7813 ,,2,,,
19015.,198,,Sz 37212 ,,2,,,
19016.,198,,Sz 37214 ,,2,,,
19017.,198,,Sz 37218 ,,2,,,
1902.,198,,B 47013 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19020.,198,,7010 ,,2,,,
19021.,198,,7010 ,,2,,,
19028.,198,,7012 ,,2,,,
19029.,198,,7022 ,,2,,,
1903.,198,,B 47033 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19030.,198,,7016 ,,2,,,
19031.,198,,7018 ,,2,,,
19032.,198,,7010 ,,2,,,
19032.1,198,,B 7010 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19033.,198,,7012 ,,2,,,
19033.1,198,,B 7012 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19034.,198,,7022 ,,2,,,
19034.1,198,,B 7022 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19035.,198,,7016 ,,2,,,
19035.1,198,,B 7016 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19036.,198,,7018 ,,2,,,
19036.1,198,,B 7018 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
1904.,198,,B 47023 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19041.,198,,Sz 37418 ,,2,,,
19042.,198,,Sz 37414 ,,2,,,
19043.,198,,Sz 37226 ,,2,,,
19045.,198,,Sz 37466 ,,2,,,
19047.,198,,Sz 37428 ,,2,,,
19049.,198,,Sz 37412 ,,2,,,
1905.,198,,B 47043 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19050.,198,,B 17897 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19050.1,198,,17897 ,,2,,,
19051.,198,,B 17895 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19051.1,198,,17895 ,,2,,,
19052.,198,,Sz 7829 ,,2,,,
19053.,198,,B 17809 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19053.1,198,,17809 ,,2,,,
19054.,198,,B 17823 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19054.1,198,,17823 ,,2,,,
19055.,198,,B 17829 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19055.1,198,,Sz 17829 ,,2,,,
19056.,198,,B 17817 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19056.1,198,,17817 ,,2,,,
19057.,198,,B 17811 ,,3,"https://www.mavcsoport.hu/mav-start/belfoldi-utazas/vaganyzar",ffff00,000000
19057.1,198,,17811 ,,2,,,
